,0,1,2,3,4,5,6,7,8,9
0,-0.2188855431413866,-0.05168549677089554,-0.00532706445969639,-0.027925068931707153,-0.10287806025735072,0.0013934096543709034,-0.08219781532963649,0.0507359890000049,-0.032292052128205254,0.12903343215612367
1,0.03826305884091548,-0.09805361902210606,0.10301292380478769,-0.1065924367346266,0.0489162035035163,-0.15746938461456797,-0.050717722053287,0.05179130800832047,-0.08936080681915906,0.032547955851177306
2,-0.051701309853322205,-0.013841275053474876,-0.18935473089719945,0.10435763940227828,-0.005673351947882481,0.014874496098272573,0.05358206500534032,-0.24480623566018977,-0.07604455563842806,0.058162596070877884
3,-0.06029917275374721,-0.07683305773630593,0.11201174706980628,0.07750082835703422,-0.12698819879147588,0.006968971762907898,-0.051647311182844755,-0.12804903617819544,-0.010732829372258187,-0.05767029992634188
4,-0.0216121404222189,-0.010250770579345283,-0.13193665827855822,-0.019045716461919982,-0.1459807141411883,0.07740478308566238,0.009878831096964106,-0.04558438230465201,0.13725799603467606,-0.09169829808366768
5,-0.01033198176951677,-0.15709282094028718,0.02244724317017949,-0.16472297128061023,-0.13026114048042356,0.0814940949232553,0.10127599075780284,-0.18380090249463457,-0.016171617236140433,0.07885141940376025
6,0.06393155801567287,-0.05756442989893942,-0.03021025833005469,-0.06568224904568241,-0.1600074505653451,-0.006510708264732001,0.16875440371908781,-0.0017442353150185714,-0.22909631429299582,-0.02117960233706249
7,0.033438208209605455,-0.04473763030570066,0.060252016098204894,-0.033906917318330204,0.05444799095755443,-0.19458848205326643,-0.02959497693954051,-0.034345581549434546,-0.11299965014475674,0.09380214022911058
8,-0.14079703580472983,0.11479976877358201,0.02078807225194647,0.07941617032940815,0.0785342900356023,0.03475746851802519,-0.1316042893482872,0.015748844112176988,-0.02107743985690477,-0.03444749011096969
9,0.08806922902632815,0.1619377203358791,0.03871392728458016,0.026657973838928723,0.04118948526664232,-0.10113579480146581,0.09389389180880868,-0.14403812836276983,-0.10801689075678467,0.1476821775554394
10,0.03591097642687827,-0.10403372649124325,0.0032524376681398815,0.035605387760400675,-0.18592362581228122,0.0863358420686426,0.02816551934878548,-0.03821986773710563,-0.012640195859347819,-0.04646986517642537
11,-0.012123495561624568,0.004021887304629628,-0.03166664015145988,0.07753384548546152,0.07009251966768218,0.03456822464696034,-0.15703939071137107,-0.09177551522486568,0.04904217354800956,0.026258426492977226
12,0.11609146900386402,-0.10584462939385483,-0.04219048205105198,-0.08419926715570564,0.027726647425003578,-0.07630509958133076,-0.25717291338844034,0.004254108457560755,0.08095046136026363,-0.05509375221293505
13,-0.045638525087294345,0.19334082819230677,-0.02572183492611309,-0.12318436164324538,-0.026794970455907733,0.2126598284887261,-0.15857761859757777,-0.023148582403367805,-0.29502620113993755,0.00858132833456658
14,0.03609856710767062,0.15396511837632737,-0.07390408490206728,0.029270074229234094,-0.24999975742404604,0.020469709414037165,0.010230454517503028,0.0862539127564959,-0.08287375601873775,-0.024570913212083694
15,0.03944739266084823,-0.0600101594365684,-0.06048889591179514,0.11282017871849036,-0.01720335393043801,-0.12021512658456938,0.0647872175172244,-0.0807642619669616,0.06196764664300982,-0.025792704185979547
16,-0.15784176748318388,-0.020261036145528783,-0.03764541973673377,-0.08361491294732981,-0.17607749204808867,-0.1763940742112925,0.05299582820172707,0.1878262288365649,-0.07800754676763721,0.030998669863904385
17,-0.1480695314490491,0.036853836008924064,-0.14650971518887096,0.007120008891263261,0.17190937720473526,-0.14408696154067815,-0.13347438739079615,-0.11736682630798766,-0.011145756744569255,0.06289133513077783
18,-0.034932279555656115,0.07661762551769237,0.2829918240820033,0.05804344815332963,0.025569634572296877,0.053388051150679426,-0.08350252575523745,0.05537151312372907,0.03934364581906466,-0.07074088705384118
19,-0.05467167069367545,-0.14717231658498972,-0.11821472776147247,-0.003558858136466679,0.023621770026045135,-0.1594309438190414,-0.0073341812227643716,-0.09684110626540607,-0.0345955961951302,-0.05641196842839372
20,0.01781695773860226,0.1427268549040493,-0.12941285304146394,-0.12273013143943973,0.09814990939754076,-0.03891597230608922,0.18897655876299366,-0.02309425964102131,0.02800668121290403,-0.10725587778759571
21,-0.09886539142127027,-0.1547954329122695,0.009188989927001843,0.00729514387487625,0.0063284029364715985,0.012260508718917549,-0.061490395859062394,0.15602774704378145,-0.12888547124949284,-0.08567171385635157
22,-0.04925987280107694,0.21453539741381789,0.06182953775043437,-0.13961696610411645,0.18894143851723944,-0.022616661827811406,0.03387486633414387,0.2070994066013728,0.07297287577424987,0.04070731721311077
23,-0.06564378500010845,0.06633925851910623,-0.06144280719358553,0.13702146165019138,-0.13795756275282314,0.07416463782210547,-0.017807421559516784,0.08011255811679147,0.033134825234217735,-0.009647999541247593
24,0.037969848795212514,0.056501243084157195,-0.003432815384727397,0.0004886618267871673,0.09145164262357215,-0.13253549905451467,0.03779997434517253,0.01349240674507796,-0.01718491734420905,0.01133084847462192
25,0.05987307587408137,-0.010832808311513842,-0.12432123326486919,-0.01339747834452146,0.002831903882659148,0.19190415053697385,-0.02483926025857159,-0.07865928834641438,-0.245126730615932,0.10464512449399044
26,-0.002523040090139663,0.09133978360147385,0.10415331740489567,-0.27976009746745306,0.03263985457552043,0.04985265105547138,-0.04613905490963158,-0.0048150682424494785,-0.1408284744534811,-0.006271089638289939
27,0.14861538550799458,0.028058019616329078,-0.06223087549904335,0.03511115543819537,-0.11726728559093197,0.12796068129303295,0.03152938761237794,0.10803312822985979,-0.14537982593539373,-0.06380828880686853
28,0.05194851849172291,-0.05310019083467339,0.16357561026813217,-0.004334821073237439,-0.0038018923088819585,-0.10679573259934413,-0.0054237292778711345,-0.09147872758321272,-0.1454392324477813,-0.06230162132739367
29,0.05643409094770213,-0.023253958623245925,-0.117565659562471,0.16788317432896635,-0.07338563287582471,0.14462984889540242,0.009949537905346934,-0.1153472633392006,-0.087463294466981,0.006147058966042424
30,0.05722356355333376,0.12678194624530745,-0.019205968697303226,-0.1282683640723082,0.1093066597192861,-0.2347228555509228,0.03485880468615046,-0.05208404652514663,-0.015332720954208236,0.13142104620241388
31,0.008250430635407962,0.1312099876678326,-0.00992569781613786,0.039288499870502765,0.08879771410446105,0.07412610628768083,0.16943843619921703,-0.03221644682558609,0.025805084901363035,0.024490443469875105
32,0.0253184139680199,0.03108357683411175,-0.040995164208386975,0.06148308883999383,-0.0034527728863364754,0.013440152640941127,-0.14030116747265317,-0.020972309456800713,-0.02913011838864947,0.09270193212908563
33,0.06954768539094915,0.010686995203175563,0.031124044953930202,-0.03328107990463001,-0.09437615464399574,-0.0036166353906532086,0.05178567840760943,-0.09863148312654697,0.016093094528492134,0.015373568075260661
34,0.03087851903995836,0.03540017743381089,-0.1108630511723501,-0.014024622167525978,0.06904435646002878,-0.23267778400427402,0.10083797178559757,-0.19330974875567125,-0.09331780319581237,-0.10023935082690892
35,0.019557608694979214,0.15051761646036366,0.11907964635772621,0.1371234661888993,-0.01670068738878837,0.03511319272675269,-0.02238431652770125,-0.0038512746167254815,0.023751252777489358,-0.1063154896532572
