,0
0,0.8497349453567922
1,-0.32581876006375343
2,-0.23084562305499726
3,-0.7555551703059724
4,-0.9805160934762726
5,1.3933928357557714
6,-0.08139620153476879
7,0.8841061484842461
8,1.1186629108665982
9,-0.9652329270349428
