,0
135,-0.8755240519863577
136,0.14442628600837368
137,0.11735024620803954
138,-0.1361667823667372
139,1.0824240870201192
140,0.232483323959197
141,-2.311024281845287
142,1.3723216425186064
143,-0.17739772161035375
144,1.042614037458027
145,0.23326202074619504
146,0.29432494424924444
147,1.8010256619831604
148,0.45764687602766485
149,-1.399765722338883
150,-0.37158773163659514
151,-0.12699973491968297
152,-0.8371639133319044
153,-0.7384769957878943
154,0.9114130066328887
155,-0.23649709484782194
156,0.1524037282058447
157,1.3778029377987193
158,-0.04759779056017573
159,0.20862862309026087
160,0.3877701112901866
161,0.15105535413390808
162,-0.48225841189249274
163,0.36304531195541734
164,-0.1336820241434514
165,-1.3632228919783131
166,0.457746354778033
167,1.8440781650549647
168,0.17358389003533378
169,0.2628844970711896
170,0.06635602032210361
171,-1.0599792927714928
172,3.167451277551644
173,-0.646443850519609
174,-1.0075016246115454
175,1.1994264447634486
176,0.36890359187393895
177,0.5882042700381789
178,-0.5881806589917272
179,-0.19157698316434296
180,-0.2694622483218456
181,-1.7921125284126258
182,0.1387731704737598
183,-0.34082830958326155
184,-0.28125169952937257
185,1.3392859148086735
186,-0.34805192684336705
187,1.2980224967018323
188,-1.8460447043044406
189,-0.7868530085063514
190,-0.10458618126306503
191,-0.9144046518684258
192,-0.27422336248799406
193,1.1041732625310985
194,-2.28148691344511
195,-0.4814636133450099
196,0.45709490928564406
197,1.162053044552213
198,-1.8285778930030987
199,-0.208399333330358
200,-0.46674682839121384
201,0.07488712733323634
202,1.0234727801091967
203,0.42506014440903395
204,-1.3760643973423656
205,-0.5232992290373086
206,-0.12191295736105946
207,0.20858397664098066
208,0.9664154236837127
209,0.15461272638544238
210,1.3328471321289046
211,-0.6621808794338649
212,-0.24560171654910068
213,2.2401697523439448
214,1.2819855973009795
215,1.758762088033351
216,0.6052113663934604
217,-0.779966028227084
218,0.5823375698475498
219,0.14107210684314722
220,-0.9278599101100303
221,0.1220614748155046
222,-1.5422858858388344
223,0.8752318694163937
224,1.2970009843601527
225,0.35814878590622046
226,1.0263177636036729
227,0.843567868379466
228,0.7263119487718059
229,-0.010763281922487287
230,-1.4159224951909086
231,0.2139535789296804
232,0.9411715788303442
233,-0.04300537601506681
234,0.15779680833189347
235,0.22623824588555014
236,0.5763109804201518
237,1.34423533348957
238,1.7300033494839029
239,-0.7786660311138853
240,-0.5671533507469724
241,-0.7321859075182419
242,0.35904687852427875
243,0.6393492248745244
244,-0.8116477403691188
245,-1.5634897657489248
246,0.011709269014213835
247,0.4035503360417987
248,0.15128760789445175
249,0.9208549344913183
250,-0.450737608194242
251,-1.1972804054091086
252,0.23937588261888068
253,0.002157632899132001
254,0.8553309453761655
255,-0.6321421565917412
256,-0.3628871403176157
257,2.189500940304283
258,-0.824936752703941
259,-0.3014779073152198
260,1.3155747696301052
261,-0.19914497294563266
262,-0.9607851048854896
263,-1.3424964868567335
264,0.034081513609638715
265,-0.6425891880068694
266,-0.2376114911452714
267,0.16881878139522263
268,-0.8455769960716485
269,-0.404276975430837
270,-0.9026949852616616
271,0.8320272138259903
272,0.9359797093898247
273,1.0620055913462356
274,-0.8093277875509371
275,-1.0576193099550137
276,-0.3161257532307454
277,-0.652927566934662
278,0.20649297111109546
279,-1.3772363070056268
280,-0.1889683118565919
281,-1.8115227436449641
282,-0.6229730419686214
283,-0.3674715631117921
284,-0.005625185921053694
285,-0.3291282266255506
286,-0.4685190197278155
287,-1.1563742357786762
288,-0.1843040260597588
289,-1.6818520944762927
290,-1.02505498250732
291,1.1510271248776616
292,-0.21534752962803186
293,-0.4148226964407868
294,-0.8819415637481578
295,-0.07660773230678147
296,-0.33621391593717553
297,0.6943913322329414
298,0.349881156588179
299,0.5882128204790744
